,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,e9bb1dab462252e9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0f206a62842b59b2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,586c5b66ad8158ee,True,1.0,1.0,0.8523992349757772,1.0,1.0,1.0,0.9384996812399072
3,c49e7550cee75722,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0045af58281456a0,True,1.0,1.0,0.6429193897938799,1.0,1.0,1.0,0.8512164124141166
5,54ae4b189e79541b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6eac1c0e2bbd57bb,True,1.0,1.0,0.9371534879719703,1.0,1.0,1.0,0.9738139533216543
7,392a50db492b536e,True,1.0,1.0,0.621377073319246,1.0,1.0,1.0,0.8422404472163526
8,fd30ed65f94d51b2,True,1.0,1.0,0.591682101250071,1.0,1.0,1.0,0.8298675421875297
9,8781cde1032354cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,5ad18b7f7b2a52c7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,c20652fc6a78529b,True,1.0,1.0,0.6711203264726117,1.0,1.0,1.0,0.8629668026969215
12,b29689efa40f54e0,True,1.0,1.0,0.639621936362874,1.0,1.0,1.0,0.8498424734845308
13,afa0bb26045b5981,True,1.0,1.0,0.6327000010047499,1.0,1.0,1.0,0.8469583337519792
14,6d72d039fb9a551b,True,1.0,1.0,0.6372042860730459,1.0,1.0,1.0,0.8488351191971025
15,1975d15fde2955ff,True,1.0,1.0,0.7344574672923351,1.0,1.0,1.0,0.889357278038473
16,d792515ce4b257a4,True,1.0,1.0,0.8751925801450624,1.0,1.0,1.0,0.947996908393776
17,b111bb8716b756d2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,d80488b4e04c5e47,True,1.0,1.0,0.6519625943664413,1.0,1.0,1.0,0.8549844143193507
19,a1e689b17ca65053,True,1.0,1.0,0.7315094318005944,1.0,1.0,1.0,0.8881289299169143
20,average,True,1.0,1.0,0.810964995541433,1.0,1.0,1.0,0.9212354148089303
