,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,03059436fa185bf8,True,1.0,1.0,0.8576907907359023,1.0,1.0,1.0,0.9407044961399592
1,02379e524f105926,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,03296a9251995268,True,1.0,1.0,0.6686948401005536,1.0,1.0,1.0,0.8619561833752307
3,030706565b1f552d,True,1.0,1.0,0.7365023483926881,1.0,1.0,1.0,0.8902093118302868
4,014369205e025f0c,True,1.0,1.0,0.7492193041639107,1.0,1.0,1.0,0.8955080434016294
5,0371700bf65b51e0,True,1.0,1.0,0.9863107389972174,1.0,1.0,1.0,0.9942961412488406
6,0146e76ccdba5d9d,True,1.0,1.0,0.7362421740593559,1.0,1.0,1.0,0.890100905858065
7,012ca60989175c54,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,003a1fdca9505c09,True,1.0,1.0,0.9628562707978853,1.0,1.0,1.0,0.9845234461657855
9,01fc240ee1d25c9e,True,1.0,1.0,0.8991974942341816,1.0,1.0,1.0,0.957998955930909
10,028613e11f415422,True,1.0,1.0,0.8892546497261302,1.0,1.0,1.0,0.9538561040525542
11,0166f867762a56e1,True,1.0,1.0,0.9584774021586777,1.0,1.0,1.0,0.9826989175661157
12,025aab0da0e652b7,True,1.0,1.0,0.5743996283333639,1.0,1.0,1.0,0.8226665118055682
13,01f2481a8cfc5803,True,1.0,1.0,0.9258290901991738,1.0,1.0,1.0,0.9690954542496558
14,02e9f697f2d055ee,True,1.0,1.0,0.896656770914785,1.0,1.0,1.0,0.9569403212144937
15,01ce9c82de0d5539,True,1.0,1.0,0.7587044217120474,1.0,1.0,1.0,0.8994601757133531
16,018690bcb255590d,True,1.0,1.0,0.947255805412278,1.0,1.0,1.0,0.9780232522551158
17,01329f4a29285dfe,True,1.0,1.0,0.8161128004895218,1.0,1.0,1.0,0.9233803335373008
18,01add9e74d3c5053,True,1.0,1.0,0.6261610907688566,1.0,1.0,1.0,0.844233787820357
19,03d1885be4355a79,True,1.0,1.0,0.8064045166873566,1.0,1.0,1.0,0.9193352152863986
20,02ecdf935f895a86,True,1.0,1.0,0.7701073851071607,1.0,1.0,1.0,0.9042114104613169
21,01fa845276f857c5,True,1.0,1.0,0.8220362425059896,1.0,1.0,1.0,0.9258484343774956
22,015ef5e7f5a55db8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0208ed2202af56b2,True,1.0,1.0,0.8280745175974742,1.0,1.0,1.0,0.928364382332281
24,030c27139f7d57a4,True,1.0,1.0,0.676331974233079,1.0,1.0,1.0,0.8651383225971162
25,01da0653d99c5903,True,1.0,1.0,0.9460055048574324,1.0,1.0,1.0,0.9775022936905969
26,00ff8eeb53cc598b,True,1.0,1.0,0.9982200722510653,1.0,1.0,1.0,0.9992583634379439
27,013ec5b715635a66,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0220967816915e94,True,1.0,1.0,0.9238154635908955,1.0,1.0,1.0,0.9682564431628732
29,025b657634505df3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0000548db87959c2,True,1.0,1.0,0.6232907122530923,1.0,1.0,1.0,0.8430377967721219
31,006e2728d7115fa7,True,1.0,1.0,0.5438231413343066,1.0,1.0,1.0,0.8099263088892945
32,01a58976a2e45a3d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,019eaadd84cb56f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,016d6a913efa5ff1,True,1.0,1.0,0.7978996308032335,1.0,1.0,1.0,0.9157915128346806
35,006d30e1af265b1e,True,1.0,1.0,0.670115190279409,1.0,1.0,1.0,0.8625479959497538
36,03660e332def5cfa,True,1.0,1.0,0.8411937500118779,1.0,1.0,1.0,0.9338307291716158
37,02e3c48291855ae8,True,1.0,1.0,0.997465862928862,1.0,1.0,1.0,0.9989441095536925
38,0388cd6f1af65029,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,032ae6630661521a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,029585f0509d52b0,True,1.0,1.0,0.8479231684535055,1.0,1.0,1.0,0.9366346535222939
41,02b68b9cc51f506a,True,1.0,1.0,0.7067314017838591,1.0,1.0,1.0,0.8778047507432746
42,0012a35a78a151b5,True,1.0,1.0,0.8060072865781501,1.0,1.0,1.0,0.9191697027408958
43,018ba0bc5f145074,True,1.0,1.0,0.8346181206367181,1.0,1.0,1.0,0.9310908835986326
44,007845701f635565,True,1.0,1.0,0.9589386766762018,1.0,1.0,1.0,0.9828911152817508
45,00abc794f8ce5195,True,1.0,1.0,0.9824825370080774,1.0,1.0,1.0,0.9927010570866989
46,001b34b45b2f50e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,015593741e7050f7,True,1.0,1.0,0.7230436403816692,1.0,1.0,1.0,0.8846015168256955
48,02328c7410405c5a,True,1.0,1.0,0.7908624922248765,1.0,1.0,1.0,0.9128593717603652
49,00b838c358175255,True,1.0,1.0,0.8405459970419216,1.0,1.0,1.0,0.9335608321008007
50,00f925ab5406520f,True,1.0,1.0,0.9241845943625834,1.0,1.0,1.0,0.9684102476510764
51,0114734fd69b598e,True,1.0,1.0,0.5905135043522842,1.0,1.0,1.0,0.8293806268134517
52,03388b830f975734,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,02799c5e8bf35595,True,1.0,1.0,0.7850937135267021,1.0,1.0,1.0,0.9104557139694592
54,0057ce5b81c35a81,True,1.0,1.0,0.9942884485307035,1.0,1.0,1.0,0.9976201868877931
55,011376b151f2526c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,000926dda92d592d,True,1.0,1.0,0.7491907989475006,1.0,1.0,1.0,0.8954961662281252
57,01518f6335d75c16,True,1.0,1.0,0.6859913796297032,1.0,1.0,1.0,0.8691630748457096
58,00ddbc829ecb563e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,038c0a3e665c51d2,True,1.0,1.0,0.9053802671631117,1.0,1.0,1.0,0.9605751113179632
60,03143ef8f2f65a2f,True,1.0,1.0,0.9741421220599088,1.0,1.0,0.5,0.9892258841916286
61,03c0cf33d2105598,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,02c896df120754ba,True,1.0,1.0,0.550160361140433,1.0,1.0,1.0,0.8125668171418471
63,01fea9c4f9f45634,True,1.0,1.0,0.9826644991167722,1.0,1.0,1.0,0.9927768746319884
