[2026-09-21 12:35:34,099][navsim.planning.script.builders.worker_pool_builder][INFO] - Building WorkerPool...
[2026-09-21 12:35:34,100][nuplan.planning.utils.multithreading.worker_pool][INFO] - Worker: Sequential
[2026-09-21 12:35:34,100][nuplan.planning.utils.multithreading.worker_pool][INFO] - Number of nodes: 1
Number of CPUs per node: 1
Number of GPUs per node: 0
Number of threads across all nodes: 1
[2026-09-21 12:35:34,100][navsim.planning.script.builders.worker_pool_builder][INFO] - Building WorkerPool...DONE!
[2026-09-21 12:36:03,283][navsim.planning.script.run_pdm_score][INFO] - Starting pdm scoring of 5912 scenarios...
[2026-09-21 12:36:03,290][navsim.planning.script.run_pdm_score][INFO] - Starting worker in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:35,541][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 1 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:37,284][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 2 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:38,897][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 3 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:50,617][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 4 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:51,015][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 5 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:51,901][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 6 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:52,197][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 7 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:58,505][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 8 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:36:59,081][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 9 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:05,072][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 10 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:06,214][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 11 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:07,098][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 12 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:11,704][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 13 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:14,142][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 14 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:14,236][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 15 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:18,679][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 16 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:20,424][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 17 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:20,530][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 18 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:23,549][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 19 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:25,283][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 20 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:25,934][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 21 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:26,726][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 22 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:28,730][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 23 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:30,018][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 24 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:34,576][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 25 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:40,754][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 26 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:42,200][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 27 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:43,171][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 28 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:43,242][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 29 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:43,424][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 30 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:43,947][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 31 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:44,423][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 32 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:46,192][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 33 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:51,391][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 34 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:56,154][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 35 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:57,881][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 36 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:57,999][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 37 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:59,642][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 38 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:59,783][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 39 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:37:59,989][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 40 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:38:01,694][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 41 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:38:02,022][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 42 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:38:02,296][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 43 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:38:03,687][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 44 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
[2026-09-21 12:38:04,727][navsim.planning.script.run_pdm_score][INFO] - Processing stage one reactive scenario 45 / 450 in thread_id=771831bb-e93f-4cf1-b3fb-e257df5f6057, node_id=0
